OrderID,FinalProductPN,Quantity,Deadline,Type,SplitDelivery,SplitPeriod,Revenue,CustomerPriority
1153,6337-1800-2606,200.0,22,F,1,0,1,1
1154,6337-1800-2606,200.0,44,F,1,0,1,1
1155,6337-1800-2606,400.0,65,F,1,0,1,1
1156,6337-1800-2606,200.0,87,F,1,0,1,1
1157,6337-1800-2606,200.0,110,F,1,0,1,1
1158,6337-1800-4302,720.0,22,F,1,0,1,1
1159,6337-1800-4302,720.0,44,F,1,0,1,1
1160,6337-1800-4302,720.0,87,F,1,0,1,1
1161,6337-1800-4302,720.0,131,F,1,0,1,1
1162,6337-1800-4302,720.0,175,F,1,0,1,1
1164,6337-2000-0400,100.0,22,F,1,0,1,1
1165,6337-2000-0400,100.0,44,F,1,0,1,1
1166,6337-2000-0400,100.0,65,F,1,0,1,1
1167,6337-2000-0400,100.0,131,F,1,0,1,1
1168,6337-2000-0400,100.0,175,F,1,0,1,1
1169,6410-0700-0317,25.0,44,F,1,0,1,1
1170,6410-1100-1605,30.0,22,F,1,0,1,1
1171,6410-1100-1605,30.0,87,F,1,0,1,1
1172,6410-1100-1605,30.0,153,F,1,0,1,1
1173,6410-1100-1905,180.0,22,F,1,0,1,1
1174,6410-1100-1905,120.0,44,F,1,0,1,1
1175,6410-1100-1905,180.0,65,F,1,0,1,1
1176,6410-1100-1905,120.0,87,F,1,0,1,1
1177,6410-1100-1905,120.0,110,F,1,0,1,1
1178,6410-1100-1905,120.0,131,F,1,0,1,1
1179,6410-1100-1905,120.0,153,F,1,0,1,1
1180,6410-1100-1905,120.0,175,F,1,0,1,1
1181,6410-1100-1905,120.0,196,F,1,0,1,1
1182,6410-1100-2006,300.0,22,F,1,0,1,1
1183,6410-1100-2006,160.0,44,F,1,0,1,1
1184,6410-1100-2006,210.0,65,F,1,0,1,1
1185,6410-1100-2006,160.0,87,F,1,0,1,1
1186,6410-1100-2006,160.0,110,F,1,0,1,1
1187,6410-1100-2006,160.0,131,F,1,0,1,1
1188,6410-1100-2006,160.0,153,F,1,0,1,1
1189,6410-1100-2006,160.0,175,F,1,0,1,1
1190,6410-1100-2006,160.0,196,F,1,0,1,1
1191,6410-1502-3303,25.0,22,F,1,0,1,1
1192,6410-1502-3303,25.0,65,F,1,0,1,1
1193,6410-1502-3303,25.0,87,F,1,0,1,1
1194,6410-1502-3303,25.0,131,F,1,0,1,1
1195,6410-1502-3303,25.0,175,F,1,0,1,1
1196,6410-1600-1005,120.0,22,F,1,0,1,1
1197,6410-1600-1005,180.0,44,F,1,0,1,1
1198,6410-1600-1005,180.0,110,F,1,0,1,1
1199,6410-1600-1005,120.0,131,F,1,0,1,1
1200,6410-1600-1100,120.0,22,F,1,0,1,1
1201,6410-1600-1100,180.0,65,F,1,0,1,1
1202,6410-1600-1100,120.0,87,F,1,0,1,1
1203,6410-1600-1100,120.0,153,F,1,0,1,1
1204,6410-1600-1100,180.0,175,F,1,0,1,1
1205,6410-1602-0904,50.0,44,F,1,0,1,1
1206,6410-1602-0904,50.0,65,F,1,0,1,1
1207,6410-1800-1502,750.0,22,F,1,0,1,1
1208,6410-1800-1502,750.0,44,F,1,0,1,1
1209,6410-1800-1502,600.0,65,F,1,0,1,1
1210,6410-1800-1502,600.0,87,F,1,0,1,1
1211,6410-1800-1502,540.0,110,F,1,0,1,1
1212,6410-1800-1502,480.0,131,F,1,0,1,1
1213,6410-1800-1502,400.0,153,F,1,0,1,1
1214,6410-1800-1502,300.0,175,F,1,0,1,1
1215,6410-1800-1502,200.0,196,F,1,0,1,1
1216,6410-1900-1603,80.0,22,F,1,0,1,1
1217,6410-1900-1603,65.0,44,F,1,0,1,1
1218,6410-1900-1603,80.0,65,F,1,0,1,1
1219,6410-1900-1603,80.0,87,F,1,0,1,1
1220,6410-1900-1603,40.0,110,F,1,0,1,1
1221,6410-1900-1603,40.0,131,F,1,0,1,1
1222,6410-1900-1603,40.0,153,F,1,0,1,1
1223,6410-1900-1603,40.0,175,F,1,0,1,1
1224,6410-1900-1603,40.0,196,F,1,0,1,1
1225,6410-1900-1802,30.0,22,F,1,0,1,1
1226,6410-1900-1802,30.0,44,F,1,0,1,1
1227,6410-1900-1803,30.0,22,F,1,0,1,1
1228,6410-1900-1803,30.0,44,F,1,0,1,1
1229,6410-1900-1903,40.0,22,F,1,0,1,1
1230,6410-1900-1903,40.0,44,F,1,0,1,1
1231,6410-1900-1903,35.0,65,F,1,0,1,1
1232,6410-1900-1903,40.0,110,F,1,0,1,1
1233,6410-1900-1903,40.0,153,F,1,0,1,1
1234,6410-1900-1903,40.0,196,F,1,0,1,1
1267,6602-0800-0005,5120.0,44,F,1,0,1,1
1268,6602-0800-0005,5120.0,65,F,1,0,1,1
1269,6602-0800-0005,5120.0,87,F,1,0,1,1
1270,6602-0800-0005,5120.0,110,F,1,0,1,1
1271,6602-0800-0005,5120.0,131,F,1,0,1,1
1272,6602-1200-0303,5400.0,22,F,1,0,1,1
1273,6602-1200-0303,5400.0,44,F,1,0,1,1
1274,6602-1200-2702,100.0,65,F,1,0,1,1
1275,6602-1300-1003,2880.0,44,F,1,0,1,1
1276,6602-1300-1003,2880.0,65,F,1,0,1,1
1277,6602-1300-1003,2880.0,87,F,1,0,1,1
1278,6602-1300-1003,2880.0,110,F,1,0,1,1
1279,6602-1300-1003,2880.0,131,F,1,0,1,1
1280,6602-1300-1003,5760.0,153,F,1,0,1,1
1281,6602-1300-1003,2880.0,175,F,1,0,1,1
1282,6602-1300-1003,2880.0,196,F,1,0,1,1
1283,6602-1300-1003,2880.0,219,F,1,0,1,1
1284,6602-1400-0000,100.0,65,F,1,0,1,1
1285,6602-1700-8001,5440.0,22,F,1,0,1,1
1286,6602-1700-8001,5440.0,44,F,1,0,1,1
1287,6649-1000-0109,800.0,44,F,1,0,1,1
1288,6649-1000-0109,800.0,65,F,1,0,1,1
1289,6649-1000-0109,800.0,87,F,1,0,1,1
1290,6649-1000-0109,800.0,110,F,1,0,1,1
1291,6649-1000-0109,800.0,131,F,1,0,1,1
1292,6649-1000-0109,800.0,153,F,1,0,1,1
1293,6649-1000-0109,800.0,175,F,1,0,1,1
1294,6649-1000-0109,8000.0,196,F,1,0,1,1
1295,6649-1000-0213,3900.0,22,F,1,0,1,1
1296,6649-1000-0213,2400.0,44,F,1,0,1,1
1297,6649-1000-0213,2400.0,65,F,1,0,1,1
1298,6649-1000-0213,2400.0,87,F,1,0,1,1
1299,6649-1000-0213,2400.0,110,F,1,0,1,1
1300,6649-1000-0213,2400.0,131,F,1,0,1,1
1301,6649-1000-0213,2400.0,153,F,1,0,1,1
1302,6649-1000-0213,2400.0,175,F,1,0,1,1
1303,6649-1000-0213,2400.0,196,F,1,0,1,1
1304,6649-1200-5207,15.0,22,F,1,0,1,1
1305,6649-1200-5207,15.0,110,F,1,0,1,1
1306,6649-1200-5207,15.0,175,F,1,0,1,1
1307,6649-1200-5306,5.0,22,F,1,0,1,1
1308,6649-1200-5306,4.0,44,F,1,0,1,1
1309,6649-1300-2410,5.0,22,F,1,0,1,1
1310,6649-1300-2410,15.0,44,F,1,0,1,1
1311,6649-1300-2410,5.0,65,F,1,0,1,1
1312,6649-1300-2410,5.0,87,F,1,0,1,1
1313,6649-1300-2410,15.0,110,F,1,0,1,1
1314,6649-1300-2410,15.0,153,F,1,0,1,1
1315,6649-1400-0509,280.0,22,F,1,0,1,1
1316,6649-1400-0509,280.0,44,F,1,0,1,1
1317,6649-1400-0509,140.0,65,F,1,0,1,1
1318,6649-1400-0509,140.0,87,F,1,0,1,1
1319,6649-1400-0509,140.0,110,F,1,0,1,1
1320,6649-1400-0509,140.0,131,F,1,0,1,1
1321,6649-1400-0509,140.0,153,F,1,0,1,1
1322,6649-1400-0509,140.0,175,F,1,0,1,1
1323,6649-1400-0509,140.0,196,F,1,0,1,1
1324,6649-1705-5802,50.0,22,F,1,0,1,1
1325,6649-1705-5802,50.0,44,F,1,0,1,1
1326,6649-1705-5802,50.0,65,F,1,0,1,1
1327,6649-1705-5802,50.0,87,F,1,0,1,1
1328,6649-1705-5802,50.0,110,F,1,0,1,1
1329,6649-1705-5802,50.0,131,F,1,0,1,1
1330,6649-1705-5802,50.0,153,F,1,0,1,1
1331,6649-1705-5802,50.0,175,F,1,0,1,1
1332,6649-1705-5802,50.0,196,F,1,0,1,1
1333,6649-1800-3401,110.0,44,F,1,0,1,1
1334,6649-1800-3401,110.0,65,F,1,0,1,1
1335,6649-1800-3401,110.0,87,F,1,0,1,1
1336,6649-1800-3401,110.0,110,F,1,0,1,1
1337,6649-1800-3401,110.0,131,F,1,0,1,1
1338,6649-1800-3401,110.0,153,F,1,0,1,1
1339,6649-1800-3401,110.0,175,F,1,0,1,1
1340,6649-1800-3401,110.0,196,F,1,0,1,1
1341,6649-1800-3502,100.0,22,F,1,0,1,1
1342,6649-1800-3502,50.0,44,F,1,0,1,1
1343,6649-1800-3502,50.0,65,F,1,0,1,1
1344,6649-1800-3502,50.0,87,F,1,0,1,1
1345,6649-1800-3502,50.0,110,F,1,0,1,1
1346,6649-1800-3502,50.0,131,F,1,0,1,1
1347,6649-1800-3502,50.0,153,F,1,0,1,1
1348,6649-1800-3502,50.0,175,F,1,0,1,1
1349,6649-1800-3502,50.0,196,F,1,0,1,1
1350,6649-1800-3601,50.0,87,F,1,0,1,1
1351,6649-1800-3701,110.0,44,F,1,0,1,1
1352,6649-1800-3701,110.0,65,F,1,0,1,1
1353,6649-1800-3701,110.0,87,F,1,0,1,1
1354,6649-1800-3701,110.0,110,F,1,0,1,1
1355,6649-1800-3701,110.0,131,F,1,0,1,1
1356,6649-1800-3701,110.0,153,F,1,0,1,1
1357,6649-1800-3701,110.0,175,F,1,0,1,1
1358,6649-1800-3701,110.0,196,F,1,0,1,1
1359,6649-1800-3801,100.0,22,F,1,0,1,1
1360,6649-1800-3801,100.0,44,F,1,0,1,1
1361,6649-1800-3801,100.0,65,F,1,0,1,1
1362,6649-1800-3801,100.0,87,F,1,0,1,1
1363,6649-1800-3801,100.0,110,F,1,0,1,1
1364,6649-1800-3801,100.0,131,F,1,0,1,1
1365,6649-1800-3801,100.0,153,F,1,0,1,1
1366,6649-1800-3801,100.0,175,F,1,0,1,1
1367,6649-1800-3801,100.0,196,F,1,0,1,1
1368,6649-1800-4503,340.0,65,F,1,0,1,1
1369,6649-1800-4503,340.0,87,F,1,0,1,1
1370,6649-1800-4503,340.0,110,F,1,0,1,1
1371,6649-1800-4503,340.0,131,F,1,0,1,1
1372,6649-1800-4503,340.0,153,F,1,0,1,1
1373,6649-1800-4503,340.0,175,F,1,0,1,1
1374,6649-1800-4503,340.0,196,F,1,0,1,1
1375,6649-1800-4603,340.0,65,F,1,0,1,1
1376,6649-1800-4603,340.0,87,F,1,0,1,1
1377,6649-1800-4603,340.0,110,F,1,0,1,1
1378,6649-1800-4603,340.0,131,F,1,0,1,1
1379,6649-1800-4603,340.0,153,F,1,0,1,1
1380,6649-1800-4603,340.0,175,F,1,0,1,1
1381,6649-1800-4603,340.0,196,F,1,0,1,1
1382,6649-1801-5604,100.0,65,F,1,0,1,1
1383,6649-1801-5604,100.0,87,F,1,0,1,1
1384,6649-1801-5604,100.0,110,F,1,0,1,1
1385,6649-1801-5604,100.0,131,F,1,0,1,1
1386,6649-1801-5604,100.0,153,F,1,0,1,1
1387,6649-2000-2404,200.0,44,F,1,0,1,1
1388,6649-2000-2404,200.0,65,F,1,0,1,1
1389,6649-2000-2404,200.0,87,F,1,0,1,1
1390,6649-2000-2404,200.0,110,F,1,0,1,1
1391,6649-2000-2404,200.0,131,F,1,0,1,1
1392,6661-1100-2509,660.0,22,F,1,0,1,1
1393,6661-1100-2509,660.0,44,F,1,0,1,1
1394,6661-1100-2509,690.0,65,F,1,0,1,1
1395,6661-1100-2509,660.0,87,F,1,0,1,1
1396,6661-1100-2509,660.0,110,F,1,0,1,1
1397,6661-1100-2509,660.0,131,F,1,0,1,1
1398,6661-1100-2509,630.0,153,F,1,0,1,1
1399,6661-1100-2509,690.0,175,F,1,0,1,1
1400,6661-1100-2509,600.0,196,F,1,0,1,1
1401,6661-1100-2509,690.0,219,F,1,0,1,1
1402,6661-1100-2804,1200.0,65,F,1,0,1,1
1403,6661-1100-2804,432.0,87,F,1,0,1,1
1404,6661-1100-2804,432.0,110,F,1,0,1,1
1405,6661-1100-2804,432.0,131,F,1,0,1,1
1406,6661-1100-2804,432.0,153,F,1,0,1,1
1407,6661-1100-2804,432.0,175,F,1,0,1,1
1408,6661-1100-2804,405.0,196,F,1,0,1,1
1409,6661-1100-2804,432.0,219,F,1,0,1,1
1410,6661-1101-0401,1236.0,22,F,1,0,1,1
1411,6661-1101-0401,1968.0,44,F,1,0,1,1
1412,6661-1101-0401,1236.0,65,F,1,0,1,1
1413,6661-1101-0401,1968.0,87,F,1,0,1,1
1414,6661-1101-0401,1236.0,110,F,1,0,1,1
1415,6661-1101-0401,1068.0,131,F,1,0,1,1
1416,6661-1101-0401,2136.0,153,F,1,0,1,1
1417,6661-1101-0401,1068.0,175,F,1,0,1,1
1418,6661-1101-0401,2136.0,196,F,1,0,1,1
1419,6661-1101-0401,1068.0,219,F,1,0,1,1
1420,6661-1101-2203,1848.0,44,F,1,0,1,1
1421,6661-1101-2203,1872.0,65,F,1,0,1,1
1422,6661-1101-2203,1896.0,87,F,1,0,1,1
1423,6661-1101-2203,1752.0,110,F,1,0,1,1
1424,6661-1101-2203,1776.0,131,F,1,0,1,1
1425,6661-1101-2203,1848.0,153,F,1,0,1,1
1426,6661-1101-2203,1752.0,175,F,1,0,1,1
1427,6661-1101-2203,1680.0,196,F,1,0,1,1
1428,6661-1101-2203,2040.0,219,F,1,0,1,1
1429,6661-1200-0004,120.0,22,F,1,0,1,1
1430,6661-1200-0004,120.0,44,F,1,0,1,1
1431,6661-1200-0004,150.0,65,F,1,0,1,1
1432,6661-1200-0004,120.0,87,F,1,0,1,1
1433,6661-1200-0004,120.0,110,F,1,0,1,1
1434,6661-1200-0004,120.0,131,F,1,0,1,1
1435,6661-1200-0004,120.0,153,F,1,0,1,1
1436,6661-1200-0004,120.0,175,F,1,0,1,1
1437,6661-1200-0004,120.0,196,F,1,0,1,1
1438,6661-1200-0004,150.0,219,F,1,0,1,1
1439,6736-1400-1814,1400.0,22,F,1,0,1,1
1440,6736-1400-1814,1600.0,44,F,1,0,1,1
1441,6736-1400-1814,1600.0,65,F,1,0,1,1
1442,6736-1400-1814,2000.0,87,F,1,0,1,1
1443,6736-1400-1814,1600.0,110,F,1,0,1,1
1444,6736-1400-1814,1600.0,131,F,1,0,1,1
1445,6736-1400-1814,1800.0,153,F,1,0,1,1
1446,6736-1400-1814,2000.0,175,F,1,0,1,1
1447,6736-1400-1814,1400.0,196,F,1,0,1,1
1448,6736-1400-1907,80.0,22,F,1,0,1,1
1449,6736-1400-1907,80.0,44,F,1,0,1,1
1450,6736-1400-1907,40.0,65,F,1,0,1,1
1451,6736-1400-1907,80.0,87,F,1,0,1,1
1452,6736-1400-1907,80.0,110,F,1,0,1,1
1453,6736-1400-1907,80.0,131,F,1,0,1,1
1454,6736-1400-1907,80.0,153,F,1,0,1,1
1455,6736-1400-1907,80.0,175,F,1,0,1,1
1456,6736-1400-1907,80.0,196,F,1,0,1,1
1457,6736-1503-9317,120.0,22,F,1,0,1,1
1458,6736-1503-9317,120.0,44,F,1,0,1,1
1459,6736-1503-9317,120.0,65,F,1,0,1,1
1460,6736-1503-9317,120.0,87,F,1,0,1,1
1461,6736-1503-9317,60.0,110,F,1,0,1,1
1462,6736-1503-9317,120.0,131,F,1,0,1,1
1463,6736-1503-9317,120.0,153,F,1,0,1,1
1464,6736-1503-9317,120.0,175,F,1,0,1,1
1465,6736-1503-9317,60.0,196,F,1,0,1,1
1466,6736-1506-8708,1440.0,22,F,1,0,1,1
1467,6736-1506-8708,1680.0,44,F,1,0,1,1
1468,6736-1506-8708,1440.0,65,F,1,0,1,1
1469,6736-1506-8708,1920.0,87,F,1,0,1,1
1470,6736-1506-8708,1440.0,110,F,1,0,1,1
1471,6736-1506-8708,1680.0,131,F,1,0,1,1
1472,6736-1506-8708,1920.0,153,F,1,0,1,1
1473,6736-1506-8708,1920.0,175,F,1,0,1,1
1474,6736-1506-8708,1440.0,196,F,1,0,1,1
1475,6736-1601-6909,1440.0,22,F,1,0,1,1
1476,6736-1601-6909,1824.0,44,F,1,0,1,1
1477,6736-1601-6909,1440.0,65,F,1,0,1,1
1478,6736-1601-6909,1824.0,87,F,1,0,1,1
1479,6736-1601-6909,1440.0,110,F,1,0,1,1
1480,6736-1601-6909,1728.0,131,F,1,0,1,1
1481,6736-1601-6909,1536.0,153,F,1,0,1,1
1482,6736-1601-6909,1536.0,175,F,1,0,1,1
1483,6736-1601-6909,1248.0,196,F,1,0,1,1
1484,6736-1900-0304,384.0,22,F,1,0,1,1
1485,6736-1900-0304,480.0,44,F,1,0,1,1
1486,6736-1900-0304,384.0,65,F,1,0,1,1
1487,6736-1900-0304,480.0,87,F,1,0,1,1
1488,6736-1900-0304,480.0,110,F,1,0,1,1
1489,6736-1900-0304,576.0,131,F,1,0,1,1
1490,6736-1900-0304,576.0,153,F,1,0,1,1
1491,6736-1900-0304,576.0,175,F,1,0,1,1
1492,6736-1900-0304,480.0,196,F,1,0,1,1
1493,6736-1902-0601,120.0,22,F,1,0,1,1
1494,6736-1902-0601,60.0,44,F,1,0,1,1
1495,6736-1902-0601,60.0,65,F,1,0,1,1
1496,6736-1902-0601,120.0,87,F,1,0,1,1
1497,6736-1902-0601,120.0,110,F,1,0,1,1
1498,6736-1902-0601,60.0,131,F,1,0,1,1
1499,6736-1902-0601,60.0,153,F,1,0,1,1
1500,6736-1902-0601,120.0,175,F,1,0,1,1
1501,6736-1902-0601,120.0,196,F,1,0,1,1
1502,6744-1300-1408,500.0,110,F,1,0,1,1
1503,6744-1400-3406,500.0,110,F,1,0,1,1
1504,6744-1500-5404,500.0,65,F,1,0,1,1
1505,6744-1500-5404,500.0,153,F,1,0,1,1
1506,6745-1700-2300,10.0,65,F,1,0,1,1
1507,6745-1700-2400,8.0,65,F,1,0,1,1
1508,6745-1700-2500,1.0,65,F,1,0,1,1
1509,6745-1700-2600,1.0,65,F,1,0,1,1
1510,6761-1901-2801,9800.0,65,F,1,0,1,1
1511,6761-1903-0402,200.0,22,F,1,0,1,1
1512,6761-1903-0402,9800.0,65,F,1,0,1,1
1513,6761-1903-0602,100.0,22,F,1,0,1,1
1514,6761-1903-0702,200.0,22,F,1,0,1,1
1518,6774-1200-0006,100.0,65,F,1,0,1,1
1519,6774-1200-0006,200.0,87,F,1,0,1,1
1520,6774-1200-0006,100.0,110,F,1,0,1,1
1521,6774-1200-0006,100.0,131,F,1,0,1,1
1522,6774-1200-0006,100.0,153,F,1,0,1,1
1523,6774-1200-5105,50.0,65,F,1,0,1,1
1524,6774-1200-5105,50.0,87,F,1,0,1,1
1525,6774-1200-5105,50.0,110,F,1,0,1,1
1526,6774-1200-5707,50.0,87,F,1,0,1,1
1527,6774-1200-5707,37.0,110,F,1,0,1,1
1528,6774-1200-6301,30.0,110,F,1,0,1,1
1529,6774-1200-6301,30.0,131,F,1,0,1,1
1530,6774-1200-6301,30.0,153,F,1,0,1,1
1531,6774-1300-0301,100.0,87,F,1,0,1,1
1532,6774-1300-8704,200.0,65,F,1,0,1,1
1533,6774-1300-8704,50.0,87,F,1,0,1,1
1534,6774-1300-8704,50.0,110,F,1,0,1,1
1535,6774-1300-8704,100.0,131,F,1,0,1,1
1536,6774-1300-8704,100.0,153,F,1,0,1,1
1537,6774-1300-8704,100.0,175,F,1,0,1,1
1538,6774-1300-8704,150.0,196,F,1,0,1,1
1539,6774-1301-7900,30.0,65,F,1,0,1,1
1540,6774-1301-7900,30.0,87,F,1,0,1,1
1541,6774-1301-7900,30.0,110,F,1,0,1,1
1542,6774-1400-0701,200.0,87,F,1,0,1,1
1543,6774-1400-0701,100.0,110,F,1,0,1,1
1544,6774-1500-0800,50.0,110,F,1,0,1,1
1545,6774-1800-1800,25.0,44,F,1,0,1,1
1546,6774-1800-1800,25.0,65,F,1,0,1,1
1547,6774-1800-1800,25.0,87,F,1,0,1,1
1548,6782-1401-0002,10214.0,87,F,1,0,1,1
1549,6782-1401-0002,8813.0,110,F,1,0,1,1
1550,6782-1401-0002,8380.0,131,F,1,0,1,1
1551,6782-1401-0002,6880.0,153,F,1,0,1,1
1552,6782-1401-0002,7080.0,175,F,1,0,1,1
1553,6782-1401-0002,6880.0,196,F,1,0,1,1
1554,6782-1401-0002,6080.0,219,F,1,0,1,1
1555,6782-1401-0002,6080.0,240,F,1,0,1,1
1556,6782-1401-0002,6080.0,260,F,1,0,1,1
1557,6782-1401-0103,10214.0,87,F,1,0,1,1
1558,6782-1401-0103,8813.0,110,F,1,0,1,1
1559,6782-1401-0103,8380.0,131,F,1,0,1,1
1560,6782-1401-0103,6880.0,153,F,1,0,1,1
1561,6782-1401-0103,7080.0,175,F,1,0,1,1
1562,6782-1401-0103,6880.0,196,F,1,0,1,1
1563,6782-1401-0103,6080.0,219,F,1,0,1,1
1564,6782-1401-0103,6080.0,240,F,1,0,1,1
1565,6782-1401-0103,6080.0,260,F,1,0,1,1
1624,6799-1300-0025,720.0,65,F,1,0,1,1
1625,6799-1300-0025,720.0,87,F,1,0,1,1
1626,6799-1300-0025,384.0,110,F,1,0,1,1
1627,6799-1300-0025,720.0,131,F,1,0,1,1
1628,6799-1300-0025,912.0,153,F,1,0,1,1
1629,6799-1300-0025,720.0,175,F,1,0,1,1
1630,6799-1300-0025,912.0,196,F,1,0,1,1
1631,6799-1300-0025,720.0,219,F,1,0,1,1
1632,6799-1600-2109,100.0,44,F,1,0,1,1
1633,6799-1600-2109,100.0,153,F,1,0,1,1
1634,6799-1600-7503,30.0,65,F,1,0,1,1
1635,6799-1600-7503,30.0,131,F,1,0,1,1
1636,6799-1600-7503,30.0,175,F,1,0,1,1
1637,6799-1600-7503,30.0,219,F,1,0,1,1
1638,6799-1601-2805,100.0,44,F,1,0,1,1
1639,6799-1601-2805,100.0,153,F,1,0,1,1
1640,6799-1900-3302,30.0,110,F,1,0,1,1
1641,6799-1900-3302,30.0,153,F,1,0,1,1
1642,6799-1900-3302,30.0,196,F,1,0,1,1
1644,6808-1501-0104,200.0,22,F,1,0,1,1
1645,6808-1501-0104,200.0,44,F,1,0,1,1
1646,6808-1600-2511,256.0,44,F,1,0,1,1
1647,6808-1602-6004,45.0,22,F,1,0,1,1
1648,6808-1602-6004,16.0,44,F,1,0,1,1
1649,6808-1700-2304,256.0,44,F,1,0,1,1
1650,6808-1700-2304,256.0,87,F,1,0,1,1
1651,6808-1800-3102,400.0,44,F,1,0,1,1
1652,6808-1800-3102,400.0,65,F,1,0,1,1
1653,6808-1800-3102,200.0,87,F,1,0,1,1
1654,6808-1800-3102,400.0,110,F,1,0,1,1
1655,6808-1800-3102,1000.0,131,F,1,0,1,1
1656,6808-1800-3102,1000.0,153,F,1,0,1,1
1657,6808-1800-3102,1000.0,175,F,1,0,1,1
1658,6808-1800-3102,1000.0,196,F,1,0,1,1
1659,6808-1800-4902,400.0,65,F,1,0,1,1
1660,6808-1800-4902,400.0,110,F,1,0,1,1
1661,6808-1800-4902,1000.0,131,F,1,0,1,1
1662,6808-1800-4902,1000.0,153,F,1,0,1,1
1663,6808-1800-4902,1000.0,175,F,1,0,1,1
1664,6808-1800-4902,1000.0,196,F,1,0,1,1
1665,6814-1900-5102,250.0,22,F,1,0,1,1
1666,6814-1900-5102,250.0,65,F,1,0,1,1
1667,6880-1903-5503,19.0,44,F,1,0,1,1
1668,6880-1903-8102,30.0,44,F,1,0,1,1
1669,6880-1903-8102,30.0,87,F,1,0,1,1
1670,6880-1903-8102,30.0,131,F,1,0,1,1
1671,6880-1903-8102,30.0,175,F,1,0,1,1
1672,6932-1600-3804,680.0,87,F,1,0,1,1
1673,6932-1701-7300,500.0,22,F,1,0,1,1
1674,6932-1902-7102,152.0,110,F,1,0,1,1
1675,6932-1902-7501,700.0,44,F,1,0,1,1
1676,6932-1902-7501,700.0,87,F,1,0,1,1
1677,6932-1902-8202,100.0,65,F,1,0,1,1
1678,6932-1902-8202,100.0,87,F,1,0,1,1
1679,6932-1902-8202,100.0,110,F,1,0,1,1
1680,6932-1902-8202,100.0,131,F,1,0,1,1
1681,6932-1902-8202,100.0,153,F,1,0,1,1
1682,6932-1902-8802,500.0,65,F,1,0,1,1
1683,6932-1902-8802,200.0,87,F,1,0,1,1
1684,6932-1902-8802,500.0,110,F,1,0,1,1
1685,6932-1902-8802,200.0,131,F,1,0,1,1
1686,6932-1904-4900,200.0,22,F,1,0,1,1
1687,6932-1904-4900,300.0,44,F,1,0,1,1
1688,6934-1802-8104,120.0,175,F,1,0,1,1
1689,6934-1802-8104,70.0,196,F,1,0,1,1
1690,6934-1900-0800,2.0,65,F,1,0,1,1
1691,6934-1900-1003,2.0,65,F,1,0,1,1
1692,6934-1900-1103,250.0,22,F,1,0,1,1
1693,6934-1900-1103,250.0,44,F,1,0,1,1
1694,6934-1901-8801,10.0,65,F,1,0,1,1
1695,6966-1700-0006,732.0,22,F,1,0,1,1
1696,6966-1700-0006,488.0,44,F,1,0,1,1
1697,6966-1700-0006,732.0,65,F,1,0,1,1
1698,6966-1700-0006,760.0,87,F,1,0,1,1
1699,6966-1700-0006,760.0,110,F,1,0,1,1
1700,6966-1700-0006,760.0,131,F,1,0,1,1
1701,6966-1700-0006,760.0,153,F,1,0,1,1
1702,6966-1700-0006,760.0,175,F,1,0,1,1
1703,6966-1700-0006,760.0,196,F,1,0,1,1
